0,0.39807873307827446
1,0.2347225559044358
2,0.19127431616025486
3,0.18439428542970543
4,0.18228268688814528
5,0.1812382962628747
6,0.1805198376244576
7,0.17992302448972403
8,0.1793809343971549
9,0.17886898848751331
10,0.17837716425701022
11,0.17790080645904183
12,0.1774373558129937
13,0.1769851312923963
14,0.17654286268940794
15,0.17610950518759
16,0.1756841615157079
17,0.1752660455822288
18,0.17485446242163308
19,0.17444879488811219
20,0.17404849346843732
21,0.1736530678220744
22,0.1732620794872306
23,0.17287513549600753
24,0.1724918827536828
25,0.17211200308040445
26,0.17173520883319154
27,0.171361239037747
28,0.17098985596836236
29,0.17062084212171136
30,0.17025399753700476
31,0.16988913742093226
32,0.16952609004108665
33,0.1691646948561991
34,0.16880480085556696
35,0.16844626508359165
36,0.16808895132841928
37,0.16773272895635855
38,0.16737747187608143
39,0.16702305761865227
40,0.16666936652120742
41,0.16631628100367515
42,0.16596368492929398
43,0.16561146304090835
44,0.16525950046609397
45,0.16490768228512945
46,0.16455589315669067
47,0.16420401699692372
48,0.16385193670825254
49,0.16349953395491906
50,0.16314668898283746
51,0.16279328048187602
52,0.1624391854891703
53,0.162084279332512
54,0.16172843561325984
55,0.16137152622857448
56,0.16101342143308672
57,0.16065398994036623
58,0.16029309906475747
59,0.15993061490428395
60,0.15956640256538424
61,0.15920032643022175
62,0.1588322504671971
63,0.1584620385850755
64,0.15808955503081035
65,0.15771466483069474
66,0.15733723427388963
67,0.15695713143666742
68,0.15657422674486338
69,0.15618839357105743
70,0.15579950886192565
71,0.15540745379002474
72,0.15501211442303228
73,0.15461338240220415
74,0.15421115562056814
75,0.15380533889021808
76,0.15339584458706026
77,0.15298259326057392
78,0.15256551419564557
79,0.15214454591340207
80,0.15171963659825716
81,0.151290744439157
82,0.15085783787429535
83,0.15042089573037593
84,0.14997990724981022
85,0.1495348720020046
86,0.14908579967802296
87,0.14863270977129797
88,0.1481756311505643
89,0.14771460153463173
90,0.14724966688184038
91,0.1467808807098665
92,0.14630830336381562
93,0.1458320012521243
94,0.14535204607058386
95,0.14486851403475434
96,0.14438148514014484
97,0.14389104246784448
98,0.1433972715508844
99,0.14290025981362903
100,0.1424000960930929
101,0.14189687024743408
102,0.14139067285317386
103,0.14088159498910838
104,0.14036972810157455
105,0.13985516394283923
106,0.1393379945720099
107,0.13881831240607295
108,0.13829621030749895
109,0.13777178169430623
110,0.1372451206585207
111,0.1367163220795592
112,0.1361854817201253
113,0.13565269629366117
114,0.1351180634941481
115,0.134581681981015
116,0.13404365131398924
117,0.1335040718348411
118,0.1329630444950416
119,0.1324206706303136
120,0.13187705168484848
121,0.13133228888954507
122,0.13078648289996292
123,0.13023973340075773
124,0.12969213868416385
125,0.12914379521060848
126,0.12859479715979777
127,0.12804523598061243
128,0.12749519994792394
129,0.12694477373400387
130,0.12639403800159865
131,0.1258430690249887
132,0.12529193834450078
133,0.12474071245901579
134,0.12418945256004103
135,0.12363821430994294
136,0.12308704766596544
137,0.12253599675074116
138,0.12198509976913385
139,0.12143438897046467
140,0.12088389065447513
141,0.12033362521877765
142,0.1197836072450432
143,0.11923384562078092
144,0.11868434369326954
145,0.11813509945200487
146,0.11758610573592633
147,0.11703735046166533
148,0.11648881686911723
149,0.11594048378076416
150,0.11539232587135093
151,0.11484431394474866
152,0.11429641521509276
153,0.11374859358957429
154,0.11320080995056175
155,0.11265302243504065
156,0.1121051867096677
157,0.1115572562400402
158,0.11100918255307281
159,0.11046091549164716
160,0.10991240346095718
161,0.10936359366620514
162,0.10881443234150885
163,0.10826486497006779
164,0.10771483649578849
165,0.10716429152670445
166,0.10661317453063027
167,0.10606143002357488
168,0.10550900275149756
169,0.1049558378660323
170,0.10440188109482684
171,0.10384707890714798
172,0.10329137867539229
173,0.10273472883311939
174,0.10217707903018919
175,0.10161838028553713
176,0.10105858513807192
177,0.10049764779611703
178,0.09993552428575143
179,0.09937217259834004
180,0.09880755283746465
181,0.09824162736539778
182,0.09767436094918307
183,0.09710572090630898
184,0.09653567724989008
185,0.09596420283319157
186,0.09539127349326304
187,0.09481686819337476
188,0.09424096916388168
189,0.09366356204107787
190,0.0930846360035387
191,0.09250418390539615
192,0.09192220240593682
193,0.09133869209486731
194,0.09075365761254763
195,0.09016710776446298
196,0.08957905562916806
197,0.08898951865892396
